,Structure Abbreviation,Index,Voxel Number,Mean intensity
46,Cl_L,47.0,2,0.45956842601299286
47,DCl_L,48.0,0,
48,PLCo_L,49.0,1211,0.3021684990477503
49,VCl_L,50.0,12,0.4905399406949679
50,Hc_L,51.0,14194,0.4648315614320068
51,DTT_L,52.0,227,0.416809185420364
52,Ect_L,53.0,974,0.4963484039602828
53,PaS_L,54.0,506,0.4394346740936102
54,PRh_L,55.0,773,0.4538285880220661
55,PrS_L,56.0,52,0.4407844881598766
56,Pir_L,57.0,33738,0.4570127105984873
57,APir_L,58.0,110,0.3622062519192696
58,Hyp_L,59.0,6263,0.43066949791684045
59,Preopt_L,60.0,3169,0.44091831950565435
60,Sthal_L,61.0,243,0.4761783642533385
61,SPT_L,62.0,3598,0.43146583488031914
62,GP_L,63.0,1068,0.48094070183762005
63,CPu_L,64.0,11145,0.43425140962465936
64,Amy_L,65.0,6355,0.416555778103068
65,Acb_L,66.0,1888,0.43107880964496376
66,BNst_L,67.0,360,0.46996339393986597
67,Vpal_L,68.0,894,0.5000679610292917
68,PAG_L,69.0,3712,0.45471932070634874
69,APT_L,70.0,311,0.46288529757134783
70,VTA_L,71.0,112,0.45190013918493477
71,Thal_R_L,72.0,5920,0.4232716463090902
72,VT_L,73.0,1344,0.4386536594081138
73,LDNT_L,74.0,145,0.4565187760468187
74,MGN_L,75.0,284,0.45382380023808544
75,LGN_L,76.0,471,0.4483573318413615
76,ZI_L,77.0,1060,0.4509863593949462
77,RTN_L,78.0,1197,0.44817285530997397
78,Sub_PP_L,79.0,167,0.4856964208765658
79,DpMe_L,80.0,1473,0.46271754559496187
80,SC_L,81.0,5582,0.47523504865747207
81,IC_L,82.0,3137,0.4962894964249491
82,SN_L,83.0,553,0.44187984660025315
83,RPC_L,84.0,72,0.4683596280713876
84,MRN_L,85.0,1965,0.46561224693408754
85,RI_L,86.0,208,0.4918606752673021
86,Cn_L,87.0,196,0.46671550401619505
87,PrCn_L,88.0,318,0.4571184737127532
88,BS_R_L,89.0,3424,0.37317956624570015
89,Iped_L,90.0,119,0.4808469979452486
90,Cb_1_10_L,91.0,28234,0.41966039492237595
91,Den_L,92.0,236,0.46170687246120584
92,Int_L,93.0,272,0.4708061418769991
93,FasDL_L,94.0,2,0.4181016534566879
94,FasMed_L,95.0,588,0.4349792875907048
95,Vll_L,96.0,15,0.40080952445665996
96,ParB_L,97.0,205,0.4706113322478969
97,KF_L,98.0,417,0.4681275146041843
98,PCRt_L,99.0,2549,0.38602082971183865
99,CG_L,100.0,1242,0.4135562562160254
100,Su5_L,101.0,176,0.46380379948426376
101,m5_L,102.0,47,0.40813128998939024
102,5N_L,103.0,212,0.45875157542386147
103,PnO_L,104.0,2946,0.4290671448014014
104,Raph_L,105.0,222,0.48499808037603226
105,Pr5_L,106.0,359,0.4109268703998629
106,DTg_L,107.0,1093,0.45115901690661525
107,Tg_L,108.0,0,
108,CoN_L,109.0,267,0.37086203554819586
109,Pn_L,110.0,556,0.37095725726631046
110,RTg_L,111.0,194,0.3960155789385137
111,Oliv_L,112.0,798,0.3493106351852566
112,PnC_L,113.0,1245,0.38565336708802295
113,Sp5_L,114.0,1717,0.32612906235400924
114,Ve_L,115.0,1625,0.4219955058648036
115,Gi_L,116.0,4274,0.3199123487932887
116,Cu_L,117.0,302,0.3888550059290122
117,ac_L,118.0,201,0.39721047403800547
118,ot_L,119.0,1072,0.3613828840359712
119,fi_L,120.0,1002,0.39839506367901845
120,cc_L,121.0,8272,0.41310137724350754
121,fx_L,122.0,54,0.39184605495797264
122,st_L,123.0,433,0.43301340775869734
123,cg_L,124.0,438,0.47245802271039516
124,lo_L,125.0,571,0.3083687041235367
125,vhc_L,126.0,17,0.4134903585209566
126,ic_L,127.0,1583,0.44173950378607135
127,fr_L,128.0,0,
128,sm_L,129.0,33,0.3575448344151179
129,mt_L,130.0,0,
130,pc_L,131.0,14,0.4129301117999213
131,bsc_L,132.0,5,0.35660221576690676
132,cp_L,133.0,1202,0.42134463951958595
133,ll_L,134.0,428,0.4420927782307997
134,sp5_L,135.0,957,0.33058463139002103
135,py_L,136.0,367,0.29617021624658674
136,n8_L,137.0,73,0.34539189506066986
137,n7_L,138.0,1,0.33661240339279175
138,lfp_L,139.0,12,0.32963713879386586
139,mlf_ts_L,140.0,881,0.31464709828646853
140,sc_L,141.0,434,0.25979911680183104
141,ml_L,142.0,96,0.43367055089523393
142,vsc_L,143.0,638,0.4318747857474608
143,mcp_L,144.0,849,0.38388506334507566
144,scp_L,145.0,398,0.4270507558506338
145,icp_oc_tz_L,146.0,296,0.35827585108376836
146,cbw_L,147.0,3374,0.40755970844094686
147,LV_L,148.0,3985,0.3208123680638848
148,A25_L,149.0,222,0.4113320356553739
149,das_L,150.0,0,
150,Post_L,151.0,248,0.4834086279715261
151,4V_L,152.0,523,0.36855302996092953
152,MiTg_L,153.0,466,0.4686395789420656
153,PT_L,154.0,44,0.3553639921275052
154,LDVL_L,155.0,66,0.45839186012744904
155,LP_L,156.0,93,0.447103214199825
156,Athal_L,157.0,364,0.4560655551133575
157,RMC_L,158.0,76,0.4606571354364094
158,PaR_L,159.0,0,
159,RR_L,160.0,236,0.47892811035705823
160,CSF_L,161.0,179,0.3819750500374666
161,IRN_L,162.0,796,0.3574001601518099
162,PHD_PaMP_Post_and_LatHy_L,163.0,651,0.4682425140144272
163,PR_p3Tg_L_L,164.0,38,0.4474467352816933
164,PVG_L,165.0,53,0.45108309781776285
165,BLA_L,166.0,956,0.46120747808507295
166,A24a_R,1001.0,778,0.4222760826521637
167,A24aPrime_R,1002.0,344,0.4686524624134912
168,A24b_R,1003.0,885,0.483015121443797
169,A24bPrime_R,1004.0,215,0.5884408636148586
170,A29a_R,1005.0,232,0.5078985319183819
171,A29b_R,1006.0,104,0.5747507607134489
172,A29c_R,1007.0,644,0.5630464987910312
173,A30_R,1008.0,1650,0.5897675281356681
174,A32_R,1009.0,1209,0.45427045413440076
175,Au1_R,1010.0,684,0.5711304689185661
176,AuD_R,1011.0,927,0.648972079784739
177,AuV_R,1012.0,690,0.5283377544711465
178,DLO_R,1013.0,393,0.4283863775071904
179,Fr3_R,1014.0,351,0.4800124278774968
180,FrA_R,1015.0,3366,0.530497576919646
181,Ins_R,1016.0,4692,0.40096593778405754
182,LO_R,1017.0,1710,0.436578655922622
183,LPtA_R,1018.0,76,0.7338758667832926
184,M1_R,1019.0,3471,0.5616959717346865
185,M2_R,1020.0,3246,0.5478558090830467
186,MO_R,1021.0,659,0.43743635634912886
187,MPtA_R,1022.0,228,0.7194132797027889
188,PtPR_R,1023.0,7,0.7436332872935704
189,S1_R,1024.0,338,0.7294905030956635
190,S1BF_R,1025.0,4833,0.627855661060964
191,S1DZ_R,1026.0,579,0.6550756888480178
192,S1FL_R,1027.0,1619,0.6334815221511338
193,S1HL_R,1028.0,1255,0.6545359620060104
194,S1J_R,1029.0,1383,0.5147760754379774
195,S1Sh_R,1030.0,30,0.7084037045637767
196,S1Tr_R,1031.0,294,0.7171641154354121
197,S1ULp_R,1032.0,2043,0.5279826314274697
198,S2_R,1033.0,2728,0.45567352123165233
199,TeA_R,1034.0,1343,0.522846796728077
200,V1_R,1035.0,382,0.7307404437302295
201,V1B_R,1036.0,1089,0.6769086737237029
202,V1M_R,1037.0,2338,0.6044670994830906
203,V2L_R,1038.0,1228,0.6315427368342974
204,V2ML_R,1039.0,631,0.709703725463048
205,V2MM_R,1040.0,850,0.661455358301892
206,VO_R,1041.0,894,0.4169899937957192
207,CEnt_R,1042.0,2683,0.40521679275179373
208,DIEnt_R,1043.0,600,0.45282372082273165
209,DLEnt_R,1044.0,1278,0.44072547664571443
210,MEnt_R,1045.0,278,0.44875598698854446
211,VIEnt_R,1046.0,587,0.4593093042123866
212,Cl_R,1047.0,72,0.41174571133322185
213,DCl_R,1048.0,0,
214,PLCo_R,1049.0,1251,0.3392129504411436
215,VCl_R,1050.0,47,0.4498169225581149
216,Hc_R,1051.0,14145,0.4733994274325445
217,DTT_R,1052.0,188,0.4118872133499764
218,Ect_R,1053.0,1006,0.5251693379867148
219,PaS_R,1054.0,493,0.45960685644019206
220,PRh_R,1055.0,829,0.44546361159717507
221,PrS_R,1056.0,32,0.46646873746067286
222,Pir_R,1057.0,34937,0.4579080487804187
223,APir_R,1058.0,114,0.39727569985807987
224,Hyp_R,1059.0,6238,0.433262687847711
225,Pre_Tel_R,1060.0,3361,0.44112271332724823
226,Sthal_R,1061.0,279,0.48254911895293917
227,SPT_R,1062.0,3559,0.43814693433610735
228,GP_R,1063.0,973,0.47944450681648176
229,CPu_R,1064.0,10820,0.434660390271442
230,Amy_R,1065.0,6593,0.41991510259626885
231,Acb_R,1066.0,2033,0.44539640031743977
232,BNst_R,1067.0,328,0.46381273361422665
233,Vpal_R,1068.0,1015,0.5070675220101925
234,PAG_R,1069.0,4119,0.4555936208676296
235,APT_R,1154.0,39,0.3871322423219681
236,VTA_R,1071.0,136,0.45616835531066446
237,Thal_R_R,1072.0,5803,0.4236450185593235
238,VT_R,1073.0,755,0.431963328573088
239,LDNT_R,1074.0,173,0.459483666227043
240,MGN_R,1075.0,238,0.4551208682921754
241,LGN_R,1076.0,465,0.4473401993192652
242,ZI_R,1077.0,873,0.4458249816916379
243,RTN_R,1078.0,954,0.4512236167050008
244,Sub_PP_R,1079.0,138,0.48891108429086383
245,DpMe_R,1080.0,1427,0.4625047876355359
246,SC_R,1081.0,4873,0.4898302604928047
247,IC_R,1082.0,3004,0.5212992402723682
248,SN_R,1083.0,542,0.4576161204393939
249,RPC_R,1084.0,53,0.4651929781122028
250,MRN_R,1085.0,2126,0.47038416600210536
251,RI_R,1086.0,145,0.49895877200981664
252,Cn_R,1087.0,221,0.47462470202424406
253,PrCn_R,1088.0,318,0.45843681046422924
254,BS_R_R,1089.0,3591,0.3782680827809954
255,Iped_R,1090.0,88,0.4911561967297034
256,Cb_1_10_R,1091.0,29138,0.4546422496270799
257,Den_R,1092.0,230,0.5091351864130601
258,Int_R,1093.0,263,0.494313032568181
259,FasDL_R,1094.0,2,0.4297534227371216
260,FasMed_R,1095.0,578,0.44951684138766623
261,Vll_R,1096.0,15,0.4043371737003326
262,ParB_R,1097.0,200,0.48616106674075127
263,KF_R,1098.0,395,0.471029911161978
264,PCRt_R,1099.0,2657,0.39049210207867
265,CG_R,1100.0,1280,0.4047013352275826
266,Su5_R,1101.0,155,0.47100778029810997
267,m5_R,1102.0,60,0.4100296547015508
268,5N_R,1103.0,115,0.44403793371242023
269,PnC_R,1104.0,2682,0.4317642176755767
270,Raph_R,1105.0,172,0.47258434860512266
271,Pr5_R,1106.0,468,0.44113863456962454
272,DTg_R,1107.0,1039,0.45999460894689753
273,Tg_R,1108.0,3,0.4858263333638509
274,CoN_R,1109.0,299,0.36177676537363823
275,Pn_R,1110.0,609,0.40514542042523966
276,RTg_R,1111.0,215,0.38835052605285203
277,Oliv_R,1112.0,795,0.354544198700467
278,PnRt_R,1113.0,1307,0.3849350286059099
279,Sp5_R,1114.0,1836,0.3222683522858391
280,Ve_R,1115.0,1858,0.41986587648435353
281,Gi_R,1116.0,4244,0.3156644120201483
282,Cu_R,1117.0,349,0.37969049064170324
283,ac_R,1118.0,233,0.3961176980334802
284,ot_R,1119.0,1102,0.3519339176628421
285,fi_R,1120.0,817,0.406146612533595
286,cc_R,1121.0,8011,0.41519392680852485
287,fx_R,1122.0,38,0.37684379714099986
288,st_R,1123.0,395,0.430767854255966
289,cg_R,1124.0,374,0.4782093913956759
290,lo_R,1125.0,577,0.35776169652335565
291,vhc_R,1126.0,21,0.40959700800123666
292,ic_R,1127.0,1618,0.4440536534756754
293,fr_R,1128.0,0,
294,sm_R,1129.0,33,0.3720783753828569
295,mt_R,1130.0,0,
296,pc_R,1131.0,9,0.41889750295215183
297,bsc_R,1132.0,6,0.41761956612269086
298,cp_R,1133.0,1170,0.4292503981954522
299,ll_R,1134.0,457,0.4755304455757141
300,sp5_R,1135.0,1064,0.3533844407087654
301,py_R,1136.0,337,0.29266885033524
302,n8_R,1137.0,106,0.36402443782338556
303,n7_R,1138.0,2,0.4229423254728317
304,lfp_R,1139.0,12,0.3569205428163211
305,mlf_ts_R,1140.0,745,0.31062917439329546
306,sc_R,1141.0,416,0.2574144877278461
307,ml_R,1142.0,80,0.4301867865025997
308,vsc_R,1143.0,631,0.4497702987229956
309,mcp_R,1144.0,819,0.40201863946713806
310,scp_R,1145.0,373,0.45287167930091676
311,icp_oc_tz_R,1146.0,313,0.3683466958923462
312,cbw_R,1147.0,3196,0.4252448996927622
313,LV_R,1148.0,5322,0.3108602751512605
314,A25_R,1149.0,197,0.4177445885039828
315,das_R,1150.0,0,
316,Post_R,1151.0,206,0.5020116832360481
317,4V_R,1152.0,491,0.35526366953694405
318,MiTg_R,1153.0,483,0.4771861690665377
319,APT_R,1154.0,39,0.3871322423219681
320,LDVL_R,1155.0,106,0.4693209377099883
321,LP_R,1156.0,124,0.437245573487974
322,AThal_R,1157.0,341,0.4461789978039929
323,RMC_R,1158.0,57,0.4557993778011255
324,PaR_R,1159.0,0,
325,RR_R,1160.0,247,0.4762852603366018
326,CSF_R,1161.0,146,0.3634718450373166
327,IRN_R,1162.0,871,0.3526691381918987
328,PHD_PaMP_Post_and_LatHy_R,1163.0,861,0.46559962214908535
329,PR_p3Tg_L_R,1164.0,33,0.42964636195789685
330,PVG_R,1165.0,33,0.4735739393667741
331,BLA_R,,0,
