,Structure Abbreviation,Index,Voxel Number,Mean intensity
298,cp_R,1133.0,1041,0.1284647433446876
299,ll_R,1134.0,478,0.12741808285430137
300,sp5_R,1135.0,999,0.11229104205250023
301,py_R,1136.0,316,0.1078429762156138
302,n8_R,1137.0,84,0.10867763310670853
303,n7_R,1138.0,0,
304,lfp_R,1139.0,9,0.11750628468063143
305,mlf_ts_R,1140.0,590,0.1121115506074186
306,sc_R,1141.0,237,0.10587283876186182
307,ml_R,1142.0,93,0.13204876293418227
308,vsc_R,1143.0,645,0.1271356315864611
309,mcp_R,1144.0,926,0.11369207892043931
310,scp_R,1145.0,364,0.11922795315283341
311,icp_oc_tz_R,1146.0,301,0.11419365886734965
312,cbw_R,1147.0,3165,0.1164072193970424
313,LV_R,1148.0,4131,0.1310666978947189
314,A25_R,1149.0,173,0.14137191196225282
315,das_R,1150.0,0,
316,Post_R,1151.0,249,0.18023897581789866
317,4V_R,1152.0,412,0.1036410888349547
318,MiTg_R,1153.0,499,0.14370523311033517
319,APT_R,1154.0,38,0.11355459229334404
320,LDVL_R,1155.0,92,0.160298359863784
321,LP_R,1156.0,105,0.1545717438771611
322,AThal_R,1157.0,371,0.140266715205021
323,RMC_R,1158.0,75,0.1268931714693705
324,PaR_R,1159.0,0,
325,RR_R,1160.0,259,0.13864012819114338
326,CSF_R,1161.0,157,0.169271939499363
327,IRN_R,1162.0,854,0.11920071200879871
328,PHD_PaMP_Post_and_LatHy_R,1163.0,907,0.13475672595096133
329,PR_p3Tg_L_R,1164.0,40,0.1289587078616023
330,PVG_R,1165.0,25,0.1350087109208107
331,BLA_R,,0,
